band_size,band_fraction,precision,positives_in_band,recall,threshold,feasible,binding
16048,0.48704097116843703,0.18482053838484547,2966,0.7990301724137931,0.31623176910194367,False,precision
16054,0.48722306525037934,0.18475146380964247,2966,0.7990301724137931,0.31608837251852717,False,precision
16184,0.49116843702579666,0.18382352941176472,2975,0.8014547413793104,0.3160320345060922,False,precision
16210,0.4919575113808801,0.18352868599629857,2975,0.8014547413793104,0.31591803217407427,False,precision
16269,0.4937481031866464,0.18304751367631691,2978,0.8022629310344828,0.31550311513450435,False,precision
16272,0.4938391502276176,0.18301376597836774,2978,0.8022629310344828,0.31546380534190777,False,precision
16275,0.4939301972685888,0.1829800307219662,2978,0.8022629310344828,0.31537344413162716,False,precision
16291,0.4944157814871017,0.18292308636670554,2980,0.802801724137931,0.3153513529605735,False,precision
16331,0.4956297420333839,0.182475047455759,2980,0.802801724137931,0.3148026036375573,False,precision
16472,0.4999089529590288,0.18139873725109276,2988,0.8049568965517241,0.3147955808152056,False,precision
16499,0.5007283763277693,0.181101884962725,2988,0.8049568965517241,0.3146237436673982,False,precision
16501,0.5007890743550835,0.18107993454942126,2988,0.8049568965517241,0.31460448525788826,False,precision
16607,0.5040060698027314,0.18004455952309267,2990,0.8054956896551724,0.31456685618384883,False,precision
16640,0.5050075872534142,0.1796875,2990,0.8054956896551724,0.31444853317898025,False,precision
16756,0.5085280728376328,0.1787419431845309,2995,0.8068426724137931,0.31418775487536665,False,precision
16758,0.5085887708649469,0.17872061105143813,2995,0.8068426724137931,0.31356849587894386,False,precision
16889,0.5125644916540213,0.17774883059979868,3002,0.8087284482758621,0.31348781764324024,False,precision
16912,0.5132625189681336,0.17750709555345318,3002,0.8087284482758621,0.3134839336900989,False,precision
16913,0.5132928679817906,0.1774966002483297,3002,0.8087284482758621,0.31346884630599625,False,precision
16931,0.5138391502276176,0.1773078967574272,3002,0.8087284482758621,0.3133692579099994,False,precision
16941,0.5141426403641882,0.17726226314857446,3003,0.8089978448275862,0.3130895548410403,False,precision
16963,0.5148103186646434,0.177032364558156,3003,0.8089978448275862,0.31294275355406337,False,precision
16981,0.5153566009104704,0.1768447087921795,3003,0.8089978448275862,0.31293222551764843,False,precision
17037,0.5170561456752656,0.17643951399894348,3006,0.8098060344827587,0.3128628363073387,False,precision
17045,0.517298937784522,0.17641537107656205,3007,0.8100754310344828,0.3127471651616522,False,precision
17059,0.5177238239757208,0.17627059030423822,3007,0.8100754310344828,0.31211665277139783,False,precision
17069,0.5180273141122913,0.17622590661433007,3008,0.8103448275862069,0.31201400020453046,False,precision
17072,0.5181183611532625,0.17619493908153702,3008,0.8103448275862069,0.3119557457504178,False,precision
17076,0.5182397572078907,0.17615366596392598,3008,0.8103448275862069,0.31193228861655986,False,precision
17088,0.5186039453717755,0.1760299625468165,3008,0.8103448275862069,0.31173717063170875,False,precision
17091,0.5186949924127466,0.17599906383476685,3008,0.8103448275862069,0.3116247915369153,False,precision
17106,0.5191502276176024,0.17584473284227756,3008,0.8103448275862069,0.31159591289176813,False,precision
17107,0.5191805766312595,0.17583445373239026,3008,0.8103448275862069,0.31156168771683274,False,precision
17109,0.5192412746585736,0.17587234788707698,3009,0.810614224137931,0.3113625759808033,False,precision
17132,0.5199393019726859,0.17569460658416997,3010,0.8108836206896551,0.31112210336039187,False,precision
17152,0.520546282245827,0.17548973880597016,3010,0.8108836206896551,0.3111157615865791,False,precision
17185,0.5215477996965099,0.17526913005528078,3012,0.8114224137931034,0.31109928550451965,False,precision
17325,0.5257966616084977,0.1741991341991342,3018,0.8130387931034483,0.31104122237994575,False,precision
17328,0.5258877086494689,0.17416897506925208,3018,0.8130387931034483,0.3109820844526826,False,precision
