band_size,coverage,npv,subscribers_routed,leakage_rate,threshold,feasible,binding
20375,0.618361153262519,0.9539631901840491,938,0.2526939655172414,0.36233973503424,False,leak_rate
20401,0.6191502276176024,0.9539238272633694,940,0.25323275862068967,0.3623474486076956,False,leak_rate
20403,0.6192109256449165,0.9539283438709993,940,0.25323275862068967,0.3623822254766788,False,leak_rate
20422,0.6197875569044006,0.9539222407207913,941,0.2535021551724138,0.36254206867242705,False,leak_rate
20424,0.6198482549317147,0.9539267528397963,941,0.2535021551724138,0.36263671941931686,False,leak_rate
20429,0.62,0.9539380292721131,941,0.2535021551724138,0.3627420574428706,False,leak_rate
20432,0.6200910470409712,0.9539447924823806,941,0.2535021551724138,0.3627902277560853,False,leak_rate
20437,0.6202427921092565,0.9539071292264031,942,0.25377155172413796,0.3630051700711908,False,leak_rate
20447,0.620546282245827,0.953929671834499,942,0.25377155172413796,0.3630235085649025,False,leak_rate
20448,0.620576631259484,0.9539319248826291,942,0.25377155172413796,0.36302853924210976,False,leak_rate
20462,0.6210015174506829,0.9539145733554882,943,0.25404094827586204,0.3630308084398442,False,leak_rate
20478,0.6214871016691957,0.9539505811114367,943,0.25404094827586204,0.36305307705483114,False,leak_rate
20532,0.6231259484066768,0.9539742840444184,945,0.25457974137931033,0.36316183004999497,False,leak_rate
20594,0.6250075872534142,0.9538215014081771,951,0.2561961206896552,0.36323823034199954,False,"leak_rate,leak_abs"
20622,0.6258573596358118,0.9537872175346717,953,0.2567349137931034,0.3633424985170554,False,"leak_rate,leak_abs"
20625,0.625948406676783,0.9537939393939394,953,0.2567349137931034,0.36367821550135626,False,"leak_rate,leak_abs"
20688,0.6278603945371776,0.953692962103635,958,0.25808189655172414,0.36370805126690336,False,"leak_rate,leak_abs"
20709,0.6284977238239757,0.9536916316577334,959,0.2583512931034483,0.3637491789372237,False,"leak_rate,leak_abs"
20758,0.6299848254931715,0.9536564216205801,962,0.25915948275862066,0.36380219735283675,False,"leak_rate,leak_abs"
20763,0.6301365705614568,0.9536194191590811,963,0.2594288793103448,0.3638595973765239,False,"leak_rate,leak_abs"
20795,0.6311077389984826,0.9535465256071171,966,0.26023706896551724,0.36397702452450964,False,"leak_rate,leak_abs"
20863,0.6331714719271624,0.9534582754158079,971,0.26158405172413796,0.3641612346215622,False,"leak_rate,leak_abs"
20875,0.633535660091047,0.953437125748503,972,0.26185344827586204,0.364196639088071,False,"leak_rate,leak_abs"
20926,0.6350834597875569,0.9535028194590461,973,0.2621228448275862,0.36448201348059167,False,"leak_rate,leak_abs"
20950,0.6358118361153262,0.9534606205250596,975,0.2626616379310345,0.3646610713742368,False,"leak_rate,leak_abs"
20979,0.6366919575113809,0.9532389532389532,981,0.26427801724137934,0.36475806033173913,False,"leak_rate,leak_abs"
20980,0.6367223065250379,0.9532411820781697,981,0.26427801724137934,0.36488268313167455,False,"leak_rate,leak_abs"
21056,0.6390288315629742,0.9529350303951368,991,0.26697198275862066,0.36503909400140133,False,"leak_rate,leak_abs"
21116,0.6408497723823976,0.9528793332070468,995,0.26804956896551724,0.36509813755861026,False,"leak_rate,leak_abs"
21117,0.6408801213960547,0.952834209404745,996,0.2683189655172414,0.36516268732776813,False,"leak_rate,leak_abs"
21123,0.6410622154779969,0.9528476068740236,996,0.2683189655172414,0.36543895563567197,False,"leak_rate,leak_abs"
21130,0.6412746585735963,0.9528159015617605,997,0.2685883620689655,0.36565061236174873,False,"leak_rate,leak_abs"
21132,0.6413353566009105,0.9528203672155972,997,0.2685883620689655,0.36573137468623046,False,"leak_rate,leak_abs"
21188,0.6430349013657056,0.952709080611667,1002,0.2699353448275862,0.3657349585627921,False,"leak_rate,leak_abs"
21232,0.6443702579666161,0.9527128862094951,1004,0.2704741379310345,0.3657403207805065,False,"leak_rate,leak_abs"
21273,0.6456145675265554,0.9527570159356932,1005,0.2707435344827586,0.36574531798270216,False,"leak_rate,leak_abs"
21275,0.6456752655538694,0.9527614571092832,1005,0.2707435344827586,0.3657564496163922,False,"leak_rate,leak_abs"
21307,0.6466464339908953,0.952785469563993,1006,0.27101293103448276,0.36578415925649815,False,"leak_rate,leak_abs"
21315,0.6468892261001518,0.9528031902416139,1006,0.27101293103448276,0.3658237253841551,False,"leak_rate,leak_abs"
21320,0.6470409711684371,0.9528142589118199,1006,0.27101293103448276,0.36585771053454125,False,"leak_rate,leak_abs"
21328,0.6472837632776934,0.952785071267817,1007,0.2712823275862069,0.3659171767807412,False,"leak_rate,leak_abs"
21329,0.6473141122913505,0.9527872849172488,1007,0.2712823275862069,0.3659978748642143,False,"leak_rate,leak_abs"
21330,0.6473444613050076,0.9527894983591186,1007,0.2712823275862069,0.36605696612679967,False,"leak_rate,leak_abs"
21387,0.6490743550834598,0.9527282928882032,1011,0.2723599137931034,0.3660625876316982,False,"leak_rate,leak_abs"
21393,0.6492564491654021,0.9526948067124761,1012,0.27262931034482757,0.366113955241463,False,"leak_rate,leak_abs"
21455,0.6511380880121396,0.9525052435329759,1019,0.2745150862068966,0.36632618360522917,False,"leak_rate,leak_abs"
21475,0.6517450682852808,0.9525029103608847,1020,0.27478448275862066,0.3663679724121867,False,"leak_rate,leak_abs"
21477,0.6518057663125948,0.9525073334264562,1020,0.27478448275862066,0.36637783774464777,False,"leak_rate,leak_abs"
21537,0.6536267071320182,0.9524539165157636,1024,0.27586206896551724,0.366446276231327,False,"leak_rate,leak_abs"
21542,0.6537784522003035,0.9524649521864265,1024,0.27586206896551724,0.3664739652766925,False,"leak_rate,leak_abs"
21559,0.6542943854324734,0.9524560508372374,1025,0.2761314655172414,0.36656174637947175,False,"leak_rate,leak_abs"
21571,0.6546585735963582,0.952482499652311,1025,0.2761314655172414,0.3666398555057374,False,"leak_rate,leak_abs"
21574,0.6547496206373293,0.9524891072587374,1025,0.2761314655172414,0.3667438921491771,False,"leak_rate,leak_abs"
21592,0.6552959028831563,0.9524360874397925,1027,0.27667025862068967,0.36706936331914286,False,"leak_rate,leak_abs"
21603,0.6556297420333839,0.9524140165717725,1028,0.2769396551724138,0.3670852159013766,False,"leak_rate,leak_abs"
21610,0.6558421851289833,0.9524294308190653,1028,0.2769396551724138,0.36709325310636964,False,"leak_rate,leak_abs"
21619,0.6561153262518968,0.9524492344696794,1028,0.2769396551724138,0.3672627413123255,False,"leak_rate,leak_abs"
21690,0.6582701062215478,0.9523282618718303,1034,0.2785560344827586,0.36729552624284495,False,"leak_rate,leak_abs"
21706,0.6587556904400607,0.9523634018243804,1034,0.2785560344827586,0.36771187988691917,False,"leak_rate,leak_abs"
21737,0.6596965098634294,0.9524313382711506,1034,0.2785560344827586,0.36803299562755903,False,"leak_rate,leak_abs"
21741,0.6598179059180577,0.9523940941079068,1035,0.27882543103448276,0.3681565465580981,False,"leak_rate,leak_abs"
21752,0.6601517450682853,0.952418168444281,1035,0.27882543103448276,0.36841177118025187,False,"leak_rate,leak_abs"
21821,0.6622458270106222,0.9523853168965676,1039,0.27990301724137934,0.3687501688768953,False,"leak_rate,leak_abs"
21823,0.6623065250379363,0.9523896806121981,1039,0.27990301724137934,0.36905067657395313,False,"leak_rate,leak_abs"
21851,0.6631562974203339,0.9523591597638552,1041,0.28044181034482757,0.3691499965839584,False,"leak_rate,leak_abs"
21860,0.6634294385432473,0.9523330283623056,1042,0.2807112068965517,0.3693485727611715,False,"leak_rate,leak_abs"
21918,0.6651896813353566,0.9524135413815129,1043,0.28098060344827586,0.3696019727994499,False,"leak_rate,leak_abs"
21936,0.6657359635811836,0.9524070021881839,1044,0.28125,0.36962851550158554,False,"leak_rate,leak_abs"
21941,0.6658877086494689,0.9524178478647282,1044,0.28125,0.36981239486750617,False,"leak_rate,leak_abs"
21959,0.6664339908952959,0.9523657725761646,1046,0.2817887931034483,0.3701569403337874,False,"leak_rate,leak_abs"
22015,0.668133535660091,0.9521689756983874,1053,0.28367456896551724,0.37034581486546075,False,"leak_rate,leak_abs"
22016,0.6681638846737481,0.952171148255814,1053,0.28367456896551724,0.3704399712842713,False,"leak_rate,leak_abs"
22026,0.6684673748103187,0.9521928629801144,1053,0.28367456896551724,0.37055030950848533,False,"leak_rate,leak_abs"
22082,0.6701669195751138,0.9520423874649036,1059,0.28529094827586204,0.37068797367666917,False,"leak_rate,leak_abs"
22090,0.6704097116843702,0.9520597555454957,1059,0.28529094827586204,0.37070720885864644,False,"leak_rate,leak_abs"
22091,0.6704400606980273,0.9520619256710878,1059,0.28529094827586204,0.3707195339868091,False,"leak_rate,leak_abs"
22160,0.6725341426403642,0.951985559566787,1064,0.28663793103448276,0.3710517076241529,False,"leak_rate,leak_abs"
22176,0.6730197268588771,0.952020202020202,1064,0.28663793103448276,0.37123546127053864,False,"leak_rate,leak_abs"
22194,0.6735660091047041,0.9520140578534739,1065,0.2869073275862069,0.3717165089491194,False,"leak_rate,leak_abs"
22211,0.674081942336874,0.9520057629102697,1066,0.28717672413793105,0.372323240487052,False,"leak_rate,leak_abs"
22233,0.6747496206373292,0.9519632978005668,1068,0.28771551724137934,0.3724784235091801,False,"leak_rate,leak_abs"
22236,0.6748406676783004,0.9519697787371829,1068,0.28771551724137934,0.3725479746059957,False,"leak_rate,leak_abs"
22239,0.6749317147192716,0.9519762579252664,1068,0.28771551724137934,0.3725925386403801,False,"leak_rate,leak_abs"
22289,0.6764491654021244,0.9520391224370766,1069,0.2879849137931034,0.37271291066666135,False,"leak_rate,leak_abs"
22301,0.6768133535660091,0.9520649298237747,1069,0.2879849137931034,0.37283453026042224,False,"leak_rate,leak_abs"
22356,0.6784825493171472,0.9520486670245124,1072,0.28879310344827586,0.3729358410555192,False,"leak_rate,leak_abs"
22367,0.6788163884673748,0.9520275405731659,1073,0.2890625,0.3736100095945238,False,"leak_rate,leak_abs"
22379,0.6791805766312595,0.9520532642209214,1073,0.2890625,0.3738957768429215,False,"leak_rate,leak_abs"
22383,0.6793019726858877,0.9520618326408435,1073,0.2890625,0.3742514664877581,False,"leak_rate,leak_abs"
22388,0.679453717754173,0.9520725388601037,1073,0.2890625,0.375142407612118,False,"leak_rate,leak_abs"
22389,0.67948406676783,0.9520746795301264,1073,0.2890625,0.3755516865395994,False,"leak_rate,leak_abs"
22391,0.6795447647951441,0.9520789602965477,1073,0.2890625,0.3761891147352126,False,"leak_rate,leak_abs"
22394,0.6796358118361153,0.9520853800125033,1073,0.2890625,0.3765125493925655,False,"leak_rate,leak_abs"
22408,0.6800606980273141,0.9521153159585862,1073,0.2890625,0.3767343661061288,False,"leak_rate,leak_abs"
22418,0.6803641881638847,0.9521366758854491,1073,0.2890625,0.37679593851124316,False,"leak_rate,leak_abs"
22420,0.6804248861911988,0.9521409455842997,1073,0.2890625,0.3773403994518689,False,"leak_rate,leak_abs"
22482,0.6823065250379363,0.9521839693977404,1075,0.2896012931034483,0.3778113639657097,False,"leak_rate,leak_abs"
22553,0.6844613050075873,0.9522014809559703,1078,0.29040948275862066,0.37836188367348167,False,"leak_rate,leak_abs"
22556,0.6845523520485585,0.9522078382691966,1078,0.29040948275862066,0.3783663667481884,False,"leak_rate,leak_abs"
22560,0.6846737481031866,0.9522163120567376,1078,0.29040948275862066,0.37858176113289393,False,"leak_rate,leak_abs"
22568,0.6849165402124431,0.9521446295639844,1080,0.29094827586206895,0.3786280245435404,False,"leak_rate,leak_abs"
22569,0.6849468892261001,0.952102441401923,1081,0.2912176724137931,0.3786852356718489,False,"leak_rate,leak_abs"
22574,0.6850986342943854,0.9520244529104279,1083,0.2917564655172414,0.37905787926277484,False,"leak_rate,leak_abs"
22577,0.6851896813353566,0.952030827833636,1083,0.2917564655172414,0.3794090937604329,False,"leak_rate,leak_abs"
22584,0.6854021244309559,0.9520014169323415,1084,0.2920258620689655,0.37945491539331144,False,"leak_rate,leak_abs"
22588,0.6855235204855842,0.9520099167699664,1084,0.2920258620689655,0.3797538540770012,False,"leak_rate,leak_abs"
22595,0.6857359635811836,0.9520247842443018,1084,0.2920258620689655,0.3800851313425069,False,"leak_rate,leak_abs"
22605,0.6860394537177542,0.9519132935191329,1087,0.29283405172413796,0.3809674862132527,False,"leak_rate,leak_abs"
22609,0.6861608497723825,0.9519218010526781,1087,0.29283405172413796,0.3810353017042284,False,"leak_rate,leak_abs"
22610,0.6861911987860394,0.9519239274657232,1087,0.29283405172413796,0.3813132605160786,False,"leak_rate,leak_abs"
22617,0.6864036418816388,0.9518945925631163,1088,0.29310344827586204,0.38189236197389065,False,"leak_rate,leak_abs"
22621,0.6865250379362671,0.9519030988904116,1088,0.29310344827586204,0.3826261744686322,False,"leak_rate,leak_abs"
22633,0.6868892261001518,0.9519285998321035,1088,0.29310344827586204,0.382883020261593,False,"leak_rate,leak_abs"
22640,0.6871016691957511,0.9519434628975265,1088,0.29310344827586204,0.3834597508047628,False,"leak_rate,leak_abs"
22642,0.6871623672230652,0.9519477077996643,1088,0.29310344827586204,0.38346118824893954,False,"leak_rate,leak_abs"
22643,0.6871927162367223,0.951949829969527,1088,0.29310344827586204,0.3834933741125728,False,"leak_rate,leak_abs"
22644,0.6872230652503794,0.9519519519519519,1088,0.29310344827586204,0.3840135866373979,False,"leak_rate,leak_abs"
22649,0.6873748103186647,0.9519625590533798,1088,0.29310344827586204,0.3844182498732107,False,"leak_rate,leak_abs"
22652,0.6874658573596358,0.9519689210665725,1088,0.29310344827586204,0.384835250494882,False,"leak_rate,leak_abs"
22653,0.6874962063732929,0.9519710413631749,1088,0.29310344827586204,0.3850367354298935,False,"leak_rate,leak_abs"
22656,0.6875872534142641,0.9519774011299436,1088,0.29310344827586204,0.3851044461355883,False,"leak_rate,leak_abs"
22657,0.6876176024279211,0.9519795206779362,1088,0.29310344827586204,0.38555086012723466,False,"leak_rate,leak_abs"
22661,0.6877389984825493,0.9519438683200212,1089,0.2933728448275862,0.38603070834711156,False,"leak_rate,leak_abs"
22669,0.6879817905918058,0.9519167144558648,1090,0.29364224137931033,0.3863052773676616,False,"leak_rate,leak_abs"
22673,0.688103186646434,0.9519251973713228,1090,0.29364224137931033,0.3863976852151689,False,"leak_rate,leak_abs"
22677,0.6882245827010622,0.9518895797504079,1091,0.2939116379310345,0.3868195995044673,False,"leak_rate,leak_abs"
22685,0.6884673748103186,0.951818382190875,1093,0.29445043103448276,0.38702754206670076,False,"leak_rate,leak_abs"
22696,0.6888012139605463,0.9517536129714487,1095,0.29498922413793105,0.3872039726775929,False,"leak_rate,leak_abs"
22697,0.6888315629742033,0.9517557386438736,1095,0.29498922413793105,0.3873836286052343,False,"leak_rate,leak_abs"
22701,0.6889529590288316,0.9517642394608167,1095,0.29498922413793105,0.3874941474007831,False,"leak_rate,leak_abs"
22702,0.6889833080424886,0.951766364196987,1095,0.29498922413793105,0.38761970253671024,False,"leak_rate,leak_abs"
22710,0.689226100151745,0.9516952884191986,1097,0.29552801724137934,0.38791839789100135,False,"leak_rate,leak_abs"
22715,0.6893778452200303,0.9517059211974466,1097,0.29552801724137934,0.388219611271728,False,"leak_rate,leak_abs"
22721,0.6895599393019727,0.9517186743541217,1097,0.29552801724137934,0.38866395195338105,False,"leak_rate,leak_abs"
22733,0.6899241274658574,0.9517441604715612,1097,0.29552801724137934,0.3896982649411408,False,"leak_rate,leak_abs"
22734,0.6899544764795145,0.9517462831002024,1097,0.29552801724137934,0.3904498786912727,False,"leak_rate,leak_abs"
22741,0.6901669195751138,0.9517611362736907,1097,0.29552801724137934,0.39125406247365047,False,"leak_rate,leak_abs"
22747,0.6903490136570561,0.9517738602892689,1097,0.29552801724137934,0.39183791834437603,False,"leak_rate,leak_abs"
22750,0.6904400606980273,0.9517802197802198,1097,0.29552801724137934,0.3918429475800373,False,"leak_rate,leak_abs"
22751,0.6904704097116844,0.9517823392378357,1097,0.29552801724137934,0.39209951963530904,False,"leak_rate,leak_abs"
22756,0.6906221547799697,0.9517929337317631,1097,0.29552801724137934,0.3923074621975424,False,"leak_rate,leak_abs"
22765,0.6908952959028831,0.9518119920931254,1097,0.29552801724137934,0.39244054777458903,False,"leak_rate,leak_abs"
22766,0.6909256449165402,0.9518141087586752,1097,0.29552801724137934,0.39253299723672475,False,"leak_rate,leak_abs"
22780,0.691350531107739,0.9517559262510975,1099,0.29606681034482757,0.39606831364830547,False,"leak_rate,leak_abs"
22784,0.6914719271623673,0.9517643960674157,1099,0.29606681034482757,0.3987363931020513,False,"leak_rate,leak_abs"
22789,0.6916236722306525,0.9517749791566107,1099,0.29606681034482757,0.39900236813070566,False,"leak_rate,leak_abs"
22792,0.6917147192716236,0.9517813267813268,1099,0.29606681034482757,0.39958053596458504,False,"leak_rate,leak_abs"
22796,0.6918361153262519,0.9517897876820495,1099,0.29606681034482757,0.3998916185231156,False,"leak_rate,leak_abs"
22811,0.6922913505311077,0.9516899741352856,1102,0.296875,0.4002330922200055,False,"leak_rate,leak_abs"
22827,0.6927769347496207,0.9517238358084724,1102,0.296875,0.4003232662694573,False,"leak_rate,leak_abs"
22830,0.6928679817905918,0.951730179588261,1102,0.296875,0.40073652654428654,False,"leak_rate,leak_abs"
22832,0.692928679817906,0.9517344078486335,1102,0.296875,0.4008321880024498,False,"leak_rate,leak_abs"
22837,0.6930804248861911,0.9517449752594473,1102,0.296875,0.4027824843596301,False,"leak_rate,leak_abs"
22838,0.6931107738998482,0.9517470881863561,1102,0.296875,0.4030006054368755,False,"leak_rate,leak_abs"
22854,0.6935963581183612,0.9517371138531548,1103,0.29714439655172414,0.4032935219527852,False,"leak_rate,leak_abs"
22855,0.6936267071320182,0.9517392255523955,1103,0.29714439655172414,0.40330181881760213,False,"leak_rate,leak_abs"
22872,0.6941426403641882,0.9516876530255334,1105,0.29768318965517243,0.4035610709195359,False,"leak_rate,leak_abs"
22873,0.6941729893778452,0.9516897652253749,1105,0.29768318965517243,0.40367887700273875,False,"leak_rate,leak_abs"
22878,0.6943247344461305,0.9517003234548475,1105,0.29768318965517243,0.40374487109334556,False,"leak_rate,leak_abs"
22879,0.6943550834597876,0.9517024345469645,1105,0.29768318965517243,0.40388240540520487,False,"leak_rate,leak_abs"
22880,0.6943854324734446,0.9517045454545454,1105,0.29768318965517243,0.40389972856116757,False,"leak_rate,leak_abs"
22882,0.6944461305007588,0.9517087667161961,1105,0.29768318965517243,0.40420094194189427,False,"leak_rate,leak_abs"
22888,0.694628224582701,0.951721426074799,1105,0.29768318965517243,0.4042267441564951,False,"leak_rate,leak_abs"
22897,0.6949013657056146,0.9516530549853692,1107,0.29822198275862066,0.4049018850448137,False,"leak_rate,leak_abs"
22898,0.6949317147192716,0.9516551663900777,1107,0.29822198275862066,0.40533702409887057,False,"leak_rate,leak_abs"
22901,0.6950227617602428,0.9516614994978385,1107,0.29822198275862066,0.4055751294678776,False,"leak_rate,leak_abs"
22906,0.6951745068285281,0.9516720509910067,1107,0.29822198275862066,0.4064771845184806,False,"leak_rate,leak_abs"
22908,0.6952352048558422,0.9516326174262266,1108,0.2984913793103448,0.4066764469948461,False,"leak_rate,leak_abs"
22921,0.6956297420333839,0.9516164216220933,1109,0.29876077586206895,0.40821753601232347,False,"leak_rate,leak_abs"
22928,0.6958421851289833,0.9516311933007676,1109,0.29876077586206895,0.40911009184571107,False,"leak_rate,leak_abs"
22930,0.6959028831562974,0.9516354121238552,1109,0.29876077586206895,0.40914678045567354,False,"leak_rate,leak_abs"
22931,0.6959332321699545,0.9516375212594305,1109,0.29876077586206895,0.4093512707431369,False,"leak_rate,leak_abs"
22939,0.6961760242792109,0.9516543877239636,1109,0.29876077586206895,0.41007153073037855,False,"leak_rate,leak_abs"
22941,0.696236722306525,0.9516586025020706,1109,0.29876077586206895,0.41043019922132695,False,"leak_rate,leak_abs"
22944,0.6963277693474962,0.9516649232914923,1109,0.29876077586206895,0.41128591418768873,False,"leak_rate,leak_abs"
22953,0.6966009104704097,0.9516838757460898,1109,0.29876077586206895,0.41134556291711727,False,"leak_rate,leak_abs"
22954,0.6966312594840668,0.9516859806569661,1109,0.29876077586206895,0.4117014608021321,False,"leak_rate,leak_abs"
22967,0.6970257966616085,0.9516697870858187,1110,0.2990301724137931,0.4121944914346228,False,"leak_rate,leak_abs"
22972,0.6971775417298938,0.9516803064600383,1110,0.2990301724137931,0.41315121933674837,False,"leak_rate,leak_abs"
22973,0.6972078907435508,0.9516388804248466,1111,0.29929956896551724,0.4134567419808036,False,"leak_rate,leak_abs"
22986,0.6976024279210926,0.9516227268772296,1112,0.2995689655172414,0.4135054109811577,False,"leak_rate,leak_abs"
22997,0.6979362670713202,0.9516458668521981,1112,0.2995689655172414,0.4135426706998137,False,"leak_rate,leak_abs"
23007,0.6982397572078908,0.9516234189594471,1113,0.2998383620689655,0.41370284531519996,False,"leak_rate,leak_abs"
23025,0.6987860394537178,0.9516612377850163,1113,0.2998383620689655,0.41374152656920327,False,"leak_rate,leak_abs"
23028,0.6988770864946889,0.95166753517457,1113,0.2998383620689655,0.4143463642396648,False,"leak_rate,leak_abs"
23042,0.6993019726858877,0.9516535023001476,1114,0.30010775862068967,0.4144191810292034,False,"leak_rate,leak_abs"
23056,0.6997268588770865,0.9516828591256072,1114,0.30010775862068967,0.41517311639417714,False,"leak_rate,leak_abs"
23077,0.7003641881638847,0.9516401611994627,1116,0.30064655172413796,0.41523836355062077,False,"leak_rate,leak_abs"
23090,0.7007587253414264,0.9516673884798614,1116,0.30064655172413796,0.4152425785742023,False,"leak_rate,leak_abs"
23112,0.7014264036418817,0.9515835929387332,1119,0.30145474137931033,0.4156916314762802,False,"leak_rate,leak_abs"
23129,0.7019423368740516,0.951575943620563,1120,0.3017241379310345,0.415812153717377,False,"leak_rate,leak_abs"
23135,0.702124430955994,0.9515885022692889,1120,0.3017241379310345,0.41619332372939616,False,"leak_rate,leak_abs"
23147,0.7024886191198786,0.9516136000345617,1120,0.3017241379310345,0.41663990762211134,False,"leak_rate,leak_abs"
23148,0.7025189681335356,0.9516156903404182,1120,0.3017241379310345,0.4169717874283324,False,"leak_rate,leak_abs"
23155,0.7027314112291351,0.951587130209458,1121,0.3019935344827586,0.41739291522370336,False,"leak_rate,leak_abs"
23164,0.7030045523520485,0.9515195993783457,1123,0.3025323275862069,0.41742189341821945,False,"leak_rate,leak_abs"
23173,0.703277693474962,0.9515384283433306,1123,0.3025323275862069,0.4174480616185013,False,"leak_rate,leak_abs"
23181,0.7035204855842185,0.951555152926966,1123,0.3025323275862069,0.41755406115829147,False,"leak_rate,leak_abs"
23184,0.7036115326251897,0.9515182884748102,1124,0.30280172413793105,0.41759532156954676,False,"leak_rate,leak_abs"
23193,0.7038846737481032,0.9515371017117233,1124,0.30280172413793105,0.41786992312407717,False,"leak_rate,leak_abs"
23196,0.7039757207890743,0.9515433695464736,1124,0.30280172413793105,0.417920480852601,False,"leak_rate,leak_abs"
23211,0.7044309559939302,0.9515316013958899,1125,0.3030711206896552,0.4180216410620759,False,"leak_rate,leak_abs"
23218,0.7046433990895296,0.9515462141441985,1125,0.3030711206896552,0.41818568299574577,False,"leak_rate,leak_abs"
23223,0.7047951441578149,0.9515566464281101,1125,0.3030711206896552,0.4182791953473321,False,"leak_rate,leak_abs"
23226,0.704886191198786,0.9515629036424696,1125,0.3030711206896552,0.4183297530758559,False,"leak_rate,leak_abs"
23233,0.7050986342943855,0.9515774975250721,1125,0.3030711206896552,0.41842259708090856,False,"leak_rate,leak_abs"
23240,0.7053110773899848,0.951592082616179,1125,0.3030711206896552,0.4184639232101101,False,"leak_rate,leak_abs"
23244,0.705432473444613,0.9515573911547066,1126,0.30334051724137934,0.41908242807156554,False,"leak_rate,leak_abs"
23291,0.7068588770864946,0.9513975355287451,1132,0.30495689655172414,0.4192115089600802,False,"leak_rate,leak_abs"
23303,0.7072230652503794,0.9513796506887525,1133,0.3052262931034483,0.41926626361076713,False,"leak_rate,leak_abs"
23310,0.7074355083459788,0.9513942513942514,1133,0.3052262931034483,0.4197522563435704,False,"leak_rate,leak_abs"
23328,0.7079817905918058,0.951431755829904,1133,0.3052262931034483,0.41992221659256146,False,"leak_rate,leak_abs"
23329,0.7080121396054628,0.9514338377127181,1133,0.3052262931034483,0.4205496037442399,False,"leak_rate,leak_abs"
23331,0.708072837632777,0.9514380009429514,1133,0.3052262931034483,0.42075660518713354,False,"leak_rate,leak_abs"
23344,0.7084673748103186,0.9514650445510624,1133,0.3052262931034483,0.42079635888756756,False,"leak_rate,leak_abs"
23351,0.708679817905918,0.9514795940216693,1133,0.3052262931034483,0.42088023937260527,False,"leak_rate,leak_abs"
23363,0.7090440060698028,0.9515045156871977,1133,0.3052262931034483,0.42109305691999366,False,"leak_rate,leak_abs"
23368,0.709195751138088,0.9515148921602191,1133,0.3052262931034483,0.4212140418064342,False,"leak_rate,leak_abs"
23382,0.7096206373292868,0.9513728509109571,1137,0.3063038793103448,0.4213133698831325,False,"leak_rate,leak_abs"
23387,0.7097723823975721,0.9513832471030914,1137,0.3063038793103448,0.42133039535388966,False,"leak_rate,leak_abs"
23389,0.7098330804248862,0.9513446491940656,1138,0.30657327586206895,0.421389077241413,False,"leak_rate,leak_abs"
23397,0.7100758725341426,0.9513612856349105,1138,0.30657327586206895,0.42147472405146436,False,"leak_rate,leak_abs"
23404,0.710288315629742,0.9513758331909076,1138,0.30657327586206895,0.4217728649611341,False,"leak_rate,leak_abs"
23445,0.7115326251896813,0.9512476007677543,1143,0.30792025862068967,0.42179357833568126,False,"leak_rate,leak_abs"
23450,0.7116843702579666,0.9512579957356077,1143,0.30792025862068967,0.42180331480433286,False,"leak_rate,leak_abs"
23504,0.7133232169954477,0.9510296119809394,1151,0.31007543103448276,0.42247185974859736,False,"leak_rate,leak_abs"
23506,0.7133839150227618,0.9509912362800987,1152,0.3103448275862069,0.4226369246813094,False,"leak_rate,leak_abs"
23516,0.7136874051593323,0.9510120768838238,1152,0.3103448275862069,0.4226459954509763,False,"leak_rate,leak_abs"
23533,0.7142033383915023,0.9510474652615476,1152,0.3103448275862069,0.42337610250174484,False,"leak_rate,leak_abs"
23540,0.7144157814871017,0.9510620220900595,1152,0.3103448275862069,0.42348101240203695,False,"leak_rate,leak_abs"
23551,0.7147496206373293,0.951084879622946,1152,0.3103448275862069,0.42349443887263505,False,"leak_rate,leak_abs"
23555,0.7148710166919575,0.9510931861600509,1152,0.3103448275862069,0.42365304194739467,False,"leak_rate,leak_abs"
23564,0.7151441578148711,0.9510694279409269,1153,0.31061422413793105,0.4241481957878557,False,"leak_rate,leak_abs"
23565,0.7151745068285281,0.9510715043496711,1153,0.31061422413793105,0.4252031372076699,False,"leak_rate,leak_abs"
23568,0.7152655538694992,0.9510777325186693,1153,0.31061422413793105,0.42521220797733683,False,"leak_rate,leak_abs"
23576,0.7155083459787557,0.951094333220224,1153,0.31061422413793105,0.4253455970450896,False,"leak_rate,leak_abs"
23577,0.7155386949924127,0.9510964075157993,1153,0.31061422413793105,0.4255779401806347,False,"leak_rate,leak_abs"
23581,0.715660091047041,0.9511047029388067,1153,0.31061422413793105,0.42583246609159536,False,"leak_rate,leak_abs"
23587,0.7158421851289833,0.9510747445626828,1154,0.3108836206896552,0.4263353063282639,False,"leak_rate,leak_abs"
23609,0.7165098634294386,0.9510356220085561,1156,0.3114224137931034,0.42646561567564906,False,"leak_rate,leak_abs"
23619,0.7168133535660091,0.9510563529361954,1156,0.3114224137931034,0.42668598280796827,False,"leak_rate,leak_abs"
23625,0.7169954476479514,0.9510687830687831,1156,0.3114224137931034,0.4270646298138834,False,"leak_rate,leak_abs"
23631,0.7171775417298938,0.9510388895941772,1157,0.31169181034482757,0.4271004943739498,False,"leak_rate,leak_abs"
23643,0.7175417298937784,0.9510637397961341,1157,0.31169181034482757,0.427223232888643,False,"leak_rate,leak_abs"
23686,0.7188467374810319,0.9511103605505362,1158,0.3119612068965517,0.4275483938705443,False,"leak_rate,leak_abs"
