band_size,coverage,npv,subscribers_routed,leakage_rate,threshold,feasible,binding
22845,0.6933232169954476,0.9516305537316699,1105,0.29768318965517243,0.39568530618471337,False,"npv,leak_rate,leak_abs"
22862,0.6938391502276176,0.9516665208643164,1105,0.29768318965517243,0.3959304809533944,False,"npv,leak_rate,leak_abs"
22871,0.6941122913505311,0.9516855406409864,1105,0.29768318965517243,0.39596110289549213,False,"npv,leak_rate,leak_abs"
22872,0.6941426403641882,0.9516876530255334,1105,0.29768318965517243,0.39643654719693316,False,"npv,leak_rate,leak_abs"
22903,0.6950834597875569,0.9515347334410339,1110,0.2990301724137931,0.3969762537508776,False,"npv,leak_rate,leak_abs"
22911,0.6953262518968134,0.951551656409585,1110,0.2990301724137931,0.39799468295864,False,"npv,leak_rate,leak_abs"
22912,0.6953566009104704,0.9515537709497207,1110,0.2990301724137931,0.39805135499081773,False,"npv,leak_rate,leak_abs"
22914,0.6954172989377845,0.9515579994763027,1110,0.2990301724137931,0.39813541682533427,False,"npv,leak_rate,leak_abs"
22921,0.6956297420333839,0.9515727935081366,1110,0.2990301724137931,0.3983367112532411,False,"npv,leak_rate,leak_abs"
22923,0.695690440060698,0.9515770187148279,1110,0.2990301724137931,0.398505403906606,False,"npv,leak_rate,leak_abs"
22926,0.6957814871016692,0.9515397365436622,1111,0.29929956896551724,0.39861156984613366,False,"npv,leak_rate,leak_abs"
22927,0.6958118361153263,0.9515418502202643,1111,0.29929956896551724,0.3996160397792048,False,"npv,leak_rate,leak_abs"
22930,0.6959028831562974,0.9515481901439162,1111,0.29929956896551724,0.4000528279440141,False,"npv,leak_rate,leak_abs"
22945,0.6963581183611532,0.9515798648943125,1111,0.29929956896551724,0.4011573797469207,False,"npv,leak_rate,leak_abs"
22968,0.6970561456752655,0.9515412748171369,1113,0.2998383620689655,0.4013285684665599,False,"npv,leak_rate,leak_abs"
22991,0.6977541729893778,0.9515027619503283,1115,0.3003771551724138,0.4026174362664127,False,"npv,leak_rate,leak_abs"
23002,0.6980880121396055,0.9515259542648465,1115,0.3003771551724138,0.4032069826244145,False,"npv,leak_rate,leak_abs"
23003,0.6981183611532625,0.9515280615571882,1115,0.3003771551724138,0.4032351576650497,False,"npv,leak_rate,leak_abs"
23008,0.6982701062215478,0.95153859527121,1115,0.3003771551724138,0.4032513092476676,False,"npv,leak_rate,leak_abs"
23020,0.6986342943854325,0.9515638575152042,1115,0.3003771551724138,0.4036708560124452,False,"npv,leak_rate,leak_abs"
23025,0.6987860394537178,0.9515309446254072,1116,0.30064655172413796,0.40412460556262975,False,"npv,leak_rate,leak_abs"
23039,0.6992109256449165,0.9515603975867009,1116,0.30064655172413796,0.4042633238653343,False,"npv,leak_rate,leak_abs"
23056,0.6997268588770865,0.9515093684941013,1118,0.3011853448275862,0.4050522404574592,False,"npv,leak_rate,leak_abs"
23066,0.700030349013657,0.9514436833434492,1120,0.3017241379310345,0.40582141879664707,False,"npv,leak_rate,leak_abs"
23110,0.7013657056145676,0.9514063176114236,1123,0.3025323275862069,0.40594577700506645,False,"npv,leak_rate,leak_abs"
23143,0.7023672230652503,0.9513459793458066,1126,0.30334051724137934,0.40607703007949936,False,"npv,leak_rate,leak_abs"
23144,0.7023975720789074,0.9513048738333909,1127,0.3036099137931034,0.4067423595993224,False,"npv,leak_rate,leak_abs"
23154,0.702701062215478,0.9512827157294635,1128,0.30387931034482757,0.4067992426513822,False,"npv,leak_rate,leak_abs"
23169,0.7031562974203338,0.9512279338771634,1130,0.30441810344827586,0.40836863783225325,False,"npv,leak_rate,leak_abs"
23184,0.7036115326251897,0.9512163561076604,1131,0.3046875,0.4086771221141993,False,"npv,leak_rate,leak_abs"
23185,0.7036418816388468,0.9512184602113435,1131,0.3046875,0.40932804527002215,False,"npv,leak_rate,leak_abs"
23203,0.7041881638846738,0.9512563030642589,1131,0.3046875,0.40956949429561973,False,"npv,leak_rate,leak_abs"
23205,0.7042488619119879,0.9512174100409394,1132,0.30495689655172414,0.4096233801503673,False,"npv,leak_rate,leak_abs"
23214,0.7045220030349013,0.9511932454553287,1133,0.3052262931034483,0.41073653452460984,False,"npv,leak_rate,leak_abs"
23215,0.7045523520485584,0.9511953478354512,1133,0.3052262931034483,0.4114765258640072,False,"npv,leak_rate,leak_abs"
23216,0.7045827010622154,0.951197450034459,1133,0.3052262931034483,0.41154844747723585,False,"npv,leak_rate,leak_abs"
23245,0.7054628224582701,0.9512583351258335,1133,0.3052262931034483,0.4117060860684324,False,"npv,leak_rate,leak_abs"
23250,0.7056145675265554,0.9512688172043011,1133,0.3052262931034483,0.4130049885589958,False,"npv,leak_rate,leak_abs"
23252,0.7056752655538695,0.9512730087734388,1133,0.3052262931034483,0.41459773551715706,False,"npv,leak_rate,leak_abs"
23267,0.7061305007587253,0.9512614432457988,1134,0.30549568965517243,0.41502039403791113,False,"npv,leak_rate,leak_abs"
23279,0.70649468892261,0.9512865672924095,1134,0.30549568965517243,0.415074336378545,False,"npv,leak_rate,leak_abs"
23300,0.7071320182094082,0.9512875536480687,1135,0.3057650862068966,0.4153460455229886,False,"npv,leak_rate,leak_abs"
23304,0.7072534142640364,0.951295914864401,1135,0.3057650862068966,0.41611607073047174,False,"npv,leak_rate,leak_abs"
23305,0.7072837632776935,0.9512980047200171,1135,0.3057650862068966,0.4165581418455888,False,"npv,leak_rate,leak_abs"
23352,0.7087101669195751,0.9512675573826653,1138,0.30657327586206895,0.4183481046622269,False,"npv,leak_rate,leak_abs"
23376,0.7094385432473445,0.9512748117727584,1139,0.3068426724137931,0.420244550671055,False,"npv,leak_rate,leak_abs"
23382,0.7096206373292868,0.9512873150286545,1139,0.3068426724137931,0.4219270699959947,False,"npv,leak_rate,leak_abs"
23383,0.7096509863429439,0.9512893982808023,1139,0.3068426724137931,0.4219769879102072,False,"npv,leak_rate,leak_abs"
23392,0.7099241274658573,0.951265389876881,1140,0.30711206896551724,0.42244014949154385,False,"npv,leak_rate,leak_abs"
23504,0.7133232169954477,0.9509870660313138,1152,0.3103448275862069,0.4233578510563416,False,"npv,leak_rate,leak_abs"
23529,0.714081942336874,0.9509541416974797,1154,0.3108836206896552,0.42372107909351153,False,"npv,leak_rate,leak_abs"
23531,0.7141426403641882,0.9509158131826102,1155,0.31115301724137934,0.42412730567345436,False,"npv,leak_rate,leak_abs"
23548,0.7146585735963581,0.9509087820621709,1156,0.3114224137931034,0.4242345528307126,False,"npv,leak_rate,leak_abs"
23575,0.7154779969650986,0.9509225874867444,1157,0.31169181034482757,0.4243043903731087,False,"npv,leak_rate,leak_abs"
23588,0.7158725341426404,0.9509496354078345,1157,0.31169181034482757,0.4246554932901234,False,"npv,leak_rate,leak_abs"
23603,0.7163277693474962,0.9509808075244672,1157,0.31169181034482757,0.4247338749435924,False,"npv,leak_rate,leak_abs"
23621,0.7168740515933232,0.9508911561745904,1160,0.3125,0.4248590916777342,False,"npv,leak_rate,leak_abs"
