band_size,band_fraction,precision,positives_in_band,recall,threshold,feasible,binding
967,0.047722449785323,0.6039296794208894,584,0.15732758620689655,0.8587363387072355,True,
968,0.04777180081922716,0.6043388429752066,585,0.1575969827586207,0.8586480701143309,True,
969,0.04782115185313132,0.6037151702786377,585,0.1575969827586207,0.8585980409017029,True,
997,0.04920298080244781,0.6068204613841525,605,0.16298491379310345,0.8583678097088018,True,
998,0.04925233183635197,0.6062124248496994,605,0.16298491379310345,0.8580302586481017,True,
999,0.04930168287025613,0.6056056056056056,605,0.16298491379310345,0.8579779932631665,True,
1000,0.04935103390416029,0.605,605,0.16298491379310345,0.8574662307174008,True,
1002,0.04944973597196861,0.6037924151696606,605,0.16298491379310345,0.8570445513577407,True,
1003,0.04949908700587277,0.6031904287138584,605,0.16298491379310345,0.8569852980983049,True,
1005,0.04959778907368109,0.6029850746268657,606,0.1632543103448276,0.8569019514490962,True,
1007,0.04969649114148941,0.6037735849056604,608,0.16379310344827586,0.8567670015943031,True,
1009,0.04979519320929773,0.6045589692765114,610,0.16433189655172414,0.8566837243009826,True,
1013,0.049992597344914375,0.6041461006910168,612,0.1648706896551724,0.8564879684210253,True,
1017,0.050190001480531016,0.6047197640117994,615,0.16567887931034483,0.8557463843648856,True,
1018,0.050239352514435176,0.6041257367387033,615,0.16567887931034483,0.8556183218256556,True,
1021,0.05038740561614766,0.6033300685602351,616,0.16594827586206898,0.8556171541320242,True,
1024,0.05053545871786014,0.6025390625,617,0.1662176724137931,0.8554598490880744,True,
1027,0.05068351181957262,0.6027263875365141,619,0.16675646551724138,0.8552517626626933,True,
1028,0.05073286285347678,0.6021400778210116,619,0.16675646551724138,0.8545725490996726,True,
1029,0.05078221388738094,0.6025267249757046,620,0.16702586206896552,0.8530502185062369,True,
1030,0.0508315649212851,0.6019417475728155,620,0.16702586206896552,0.852952021939831,True,
1031,0.05088091595518926,0.6013579049466538,620,0.16702586206896552,0.8529425316862789,True,
1036,0.05112767112471006,0.6013513513513513,623,0.16783405172413793,0.852250667098,True,
1037,0.05117702215861422,0.6017357762777242,624,0.16810344827586207,0.8520568402823763,True,
1040,0.0513250752603267,0.6009615384615384,625,0.16837284482758622,0.8517043889230891,True,
1052,0.051917287667176626,0.6026615969581749,634,0.17079741379310345,0.8512873302591474,True,
1054,0.052015989734984946,0.6024667931688804,635,0.1710668103448276,0.8511943458289589,True,
1056,0.05211469180279327,0.603219696969697,637,0.17160560344827586,0.8510152994817615,True,
1057,0.05216404283669743,0.6035950804162725,638,0.171875,0.8507572698688325,True,
1058,0.05221339387060159,0.6039697542533081,639,0.17214439655172414,0.8505090136761986,True,
1065,0.05255885110793071,0.603755868544601,643,0.1732219827586207,0.84826158838973,True,
1067,0.05265755317573903,0.6035613870665417,644,0.17349137931034483,0.8463727395700963,True,
1068,0.05270690420964319,0.6039325842696629,645,0.17376077586206898,0.8463085808407671,True,
1069,0.05275625524354735,0.6033676333021516,645,0.17376077586206898,0.8456602403343476,True,
1070,0.05280560627745151,0.602803738317757,645,0.17376077586206898,0.8447449489028764,True,
1073,0.05295365937916399,0.6020503261882573,646,0.1740301724137931,0.8443174241371104,True,
1075,0.05305236144697231,0.6009302325581395,646,0.1740301724137931,0.8441644599861791,True,
1085,0.053545871786013916,0.6009216589861751,652,0.17564655172413793,0.8440544518708578,True,
1087,0.053644573853822236,0.6007359705611776,653,0.17591594827586207,0.8440208675341222,True,
1112,0.05487834970142624,0.5980215827338129,665,0.1791487068965517,0.8438508875791202,True,
1135,0.05601342348122193,0.5955947136563877,676,0.18211206896551724,0.8438492217070274,True,
1139,0.05621082761683857,0.5952589991220368,678,0.18265086206896552,0.8430739120367847,True,
1140,0.05626017865074273,0.5947368421052631,678,0.18265086206896552,0.8428932701124541,True,
1142,0.05635888071855105,0.5945709281961471,679,0.18292025862068967,0.8427040318608743,True,
1144,0.05645758278635937,0.5944055944055944,680,0.18318965517241378,0.842565105555564,True,
1146,0.05655628485416769,0.5933682373472949,680,0.18318965517241378,0.84157123693931,True,
1147,0.056605635888071854,0.5928509154315605,680,0.18318965517241378,0.8413139983228811,True,
1148,0.056654986921976014,0.5923344947735192,680,0.18318965517241378,0.8404767486364608,True,
1151,0.056803040023688495,0.5925282363162467,682,0.18372844827586207,0.8399949838775881,True,
1155,0.057000444159305136,0.5930735930735931,685,0.18453663793103448,0.8395845475826285,True,
1166,0.0575433055322509,0.5917667238421955,690,0.18588362068965517,0.8392037797227048,True,
1168,0.05764200760005922,0.5924657534246576,692,0.18642241379310345,0.8384937333511501,True,
1176,0.0580368158712925,0.5909863945578231,695,0.18723060344827586,0.8382070588931414,True,
1191,0.058777081379854906,0.5894206549118388,702,0.18911637931034483,0.8381734170833229,True,
1218,0.060109559295267234,0.5878489326765188,716,0.19288793103448276,0.8377014110004767,True,
1219,0.060158910329171394,0.5881870385561936,717,0.1931573275862069,0.8371985817548528,True,
1222,0.060306963430883875,0.5875613747954174,718,0.19342672413793102,0.8371432647861785,True,
1231,0.06075112273602132,0.5881397238017871,724,0.19504310344827586,0.836946463795683,True,
1232,0.06080047376992548,0.588474025974026,725,0.1953125,0.8367455067489865,True,
1235,0.06094852687163796,0.5878542510121457,726,0.19558189655172414,0.8365228277068377,True,
1239,0.0611459310072546,0.585956416464891,726,0.19558189655172414,0.83634819467953,True,
1241,0.06124463307506292,0.5858178887993554,727,0.1958512931034483,0.8357570362219878,True,
1242,0.06129398410896708,0.5853462157809984,727,0.1958512931034483,0.8356835746155777,True,
1243,0.06134333514287124,0.584875301689461,727,0.1958512931034483,0.8354197770444377,True,
1246,0.06149138824458372,0.5850722311396469,729,0.19639008620689655,0.8351862930555343,True,
1247,0.06154073927848788,0.5854049719326383,730,0.1966594827586207,0.834948453954488,True,
1248,0.06159009031239204,0.5849358974358975,730,0.1966594827586207,0.8347238388440679,True,
1276,0.06297191926170853,0.5838557993730408,745,0.20070043103448276,0.8347033685398583,True,
1278,0.06307062132951685,0.5845070422535211,747,0.20123922413793102,0.8344473694892842,True,
1282,0.06326802546513349,0.5842433697347894,749,0.2017780172413793,0.8342644559380836,True,
1286,0.06346542960075013,0.5839813374805599,751,0.2023168103448276,0.8340089544517022,True,
1288,0.06356413166855845,0.5846273291925466,753,0.20285560344827586,0.8333159242626236,True,
1291,0.06371218477027094,0.5848179705654531,755,0.20339439655172414,0.8332764536550049,True,
1292,0.0637615358041751,0.5843653250773994,755,0.20339439655172414,0.8328563946149851,True,
1302,0.0642550461432167,0.5844854070660522,761,0.20501077586206898,0.832627847755521,True,
1326,0.06543947095691655,0.5844645550527904,775,0.2087823275862069,0.831710166735468,True,
1327,0.0654888219908207,0.5840241145440844,775,0.2087823275862069,0.8316101904654333,True,
1333,0.06578492819424567,0.5843960990247562,779,0.20985991379310345,0.83136886206138,True,
